SG_UF,CO_MUNICIPIO,NO_MUNICIPIO,CO_MUNICIPIO_ESC,IDEB_2023
SP,3518800,Guarulhos,35923424,"3,5"
SP,3518800,Guarulhos,35923761,"5,2"
SP,3518800,Guarulhos,35923771,"4,3"
SP,3518800,Guarulhos,35923783,-
SP,3518800,Guarulhos,35924052,"4,7"
SP,3518800,Guarulhos,35925044,"3,9"
SP,3518800,Guarulhos,35925056,"4,3"
SP,3518800,Guarulhos,35925068,"3,3"
SP,3518800,Guarulhos,35925073,-
SP,3518800,Guarulhos,35925111,"3,9"
SP,3518800,Guarulhos,35925123,"4,3"
SP,3518800,Guarulhos,35925559,"3,2"
SP,3518800,Guarulhos,35925561,-
SP,3518800,Guarulhos,35925585,-
SP,3518859,Guatapará,35024132,"3,9"
SP,3518909,Guzolândia,35030752,"4,5"
SP,3519006,Herculândia,35034678,"3,0"
SP,3519055,Holambra,35017450,"3,9"
SP,3519071,Hortolândia,35017255,"4,8"
SP,3519071,Hortolândia,35017279,"5,0"
SP,3519071,Hortolândia,35036468,"4,1"
SP,3519071,Hortolândia,35039858,"4,9"
SP,3519071,Hortolândia,35039861,-
SP,3519071,Hortolândia,35045524,-
SP,3519071,Hortolândia,35047806,"3,8"
SP,3519071,Hortolândia,35048240,"4,7"
SP,3519071,Hortolândia,35048264,"3,4"
SP,3519071,Hortolândia,35048276,"4,2"
SP,3519071,Hortolândia,35070294,"3,9"
SP,3519071,Hortolândia,35456469,"5,9"
SP,3519071,Hortolândia,35462019,"4,9"
SP,3519071,Hortolândia,35462342,"4,9"
SP,3519071,Hortolândia,35466682,-
SP,3519071,Hortolândia,35580824,"4,1"
SP,3519071,Hortolândia,35585488,-
SP,3519071,Hortolândia,35900527,-
SP,3519071,Hortolândia,35907595,"4,4"
SP,3519071,Hortolândia,35909610,-
SP,3519071,Hortolândia,35917540,-
SP,3519071,Hortolândia,35917552,"4,6"
SP,3519071,Hortolândia,35917965,"4,1"
SP,3519071,Hortolândia,35919378,"4,7"
SP,3519071,Hortolândia,35924131,-
SP,3519071,Hortolândia,35924994,"4,7"
SP,3519071,Hortolândia,35925962,"6,1"
SP,3519105,Iacanga,35025197,-
SP,3519204,Iacri,35034496,"3,9"
SP,3519253,Iaras,35014552,"4,4"
SP,3519253,Iaras,35566032,-
SP,3519303,Ibaté,35024508,"5,0"
SP,3519303,Ibaté,35024545,"4,9"
SP,3519303,Ibaté,35434784,-
SP,3519303,Ibaté,35475221,"4,9"
SP,3519303,Ibaté,35579427,"4,1"
SP,3519303,Ibaté,35907820,"4,9"
SP,3519303,Ibaté,35913736,"4,7"
SP,3519402,Ibirá,35027972,"3,4"
SP,3519501,Ibirarema,35033947,"4,0"
SP,3519600,Ibitinga,35025021,"4,5"
SP,3519600,Ibitinga,35025045,"4,6"
SP,3519600,Ibitinga,35025070,"5,3"
SP,3519600,Ibitinga,35047491,"5,0"
SP,3519600,Ibitinga,35337705,"5,9"
SP,3519600,Ibitinga,35914368,-
SP,3519709,Ibiúna,35015854,"4,6"
SP,3519709,Ibiúna,35015957,"4,6"
SP,3519709,Ibiúna,35015970,"4,8"
SP,3519709,Ibiúna,35015982,-
SP,3519709,Ibiúna,35016044,"5,2"
SP,3519709,Ibiúna,35016056,"3,9"
SP,3519709,Ibiúna,35907133,"4,4"
SP,3519709,Ibiúna,35914587,"4,5"
SP,3519709,Ibiúna,35920204,"4,6"
SP,3519709,Ibiúna,35920216,-
SP,3519808,Icém,35027819,"4,2"
SP,3519907,Iepê,35032529,"4,5"
SP,3520004,Igaraçu do Tietê,35025963,-
SP,3520004,Igaraçu do Tietê,35115859,-
SP,3520004,Igaraçu do Tietê,35909282,"4,2"
SP,3520103,Igarapava,35023231,"4,0"
SP,3520103,Igarapava,35023437,"4,8"
SP,3520103,Igarapava,35062339,"3,9"
SP,3520202,Igaratá,35013959,-
SP,3520301,Iguape,35034769,"4,8"
SP,3520301,Iguape,35034794,"5,4"
SP,3520301,Iguape,35039056,"4,7"
SP,3520301,Iguape,35047715,"4,2"
SP,3520301,Iguape,35047727,-
SP,3520301,Iguape,35908344,"5,0"
SP,3520400,Ilhabela,35004118,-
SP,3520400,Ilhabela,35011228,"4,1"
SP,3520400,Ilhabela,35042092,"4,4"
SP,3520426,Ilha Comprida,35903723,"4,7"
SP,3520442,Ilha Solteira,35011416,"6,0"
SP,3520442,Ilha Solteira,35030740,"4,4"
SP,3520442,Ilha Solteira,35036195,"4,5"
SP,3520442,Ilha Solteira,35920548,"5,6"
SP,3520509,Indaiatuba,35018624,"4,6"
SP,3520509,Indaiatuba,35018661,"5,1"
SP,3520509,Indaiatuba,35018673,"4,4"
SP,3520509,Indaiatuba,35018843,"5,9"
SP,3520509,Indaiatuba,35018909,"4,4"
SP,3520509,Indaiatuba,35045724,"4,7"
SP,3520509,Indaiatuba,35047788,"4,1"
SP,3520509,Indaiatuba,35049463,"5,4"
SP,3520509,Indaiatuba,35049475,"4,4"
SP,3520509,Indaiatuba,35123535,-
SP,3520509,Indaiatuba,35439368,-
SP,3520509,Indaiatuba,35446567,-
SP,3520509,Indaiatuba,35462378,"5,6"
SP,3520509,Indaiatuba,35496601,"5,1"
SP,3520509,Indaiatuba,35903929,"5,1"
SP,3520509,Indaiatuba,35907424,"5,5"
SP,3520509,Indaiatuba,35909403,"4,9"
SP,3520509,Indaiatuba,35909415,"4,6"
SP,3520509,Indaiatuba,35909427,"4,0"
SP,3520509,Indaiatuba,35913972,-
SP,3520509,Indaiatuba,35920083,"4,5"
SP,3520608,Indiana,35032612,"3,4"
SP,3520707,Indiaporã,35026931,"4,5"
SP,3520806,Inúbia Paulista,35031598,"4,1"
SP,3520905,Ipaussu,35033959,"5,6"
SP,3520905,Ipaussu,35034009,"4,1"
SP,3521002,Iperó,35016858,"4,5"
SP,3521002,Iperó,35908228,"4,4"
SP,3521101,Ipeúna,35006867,"5,1"
SP,3521101,Ipeúna,35021672,-
SP,3521150,Ipiguá,35028617,"4,5"
SP,3521200,Iporanga,35014321,"4,5"
SP,3521309,Ipuã,35024818,"3,4"
SP,3521408,Iracemápolis,35020000,-
SP,3521408,Iracemápolis,35047284,"5,1"
SP,3521507,Irapuã,35027873,"5,4"
SP,3521606,Irapuru,35030958,"4,4"
SP,3521705,Itaberá,35015436,"4,5"
SP,3521705,Itaberá,35015453,"4,4"
SP,3521705,Itaberá,35039718,"4,2"
SP,3521705,Itaberá,35437748,"4,8"
SP,3521705,Itaberá,35903206,"5,0"
SP,3521804,Itaí,35014485,"3,8"
SP,3521804,Itaí,35903188,-
SP,3521804,Itaí,35924337,"3,6"
SP,3521903,Itajobi,35027881,"4,6"
SP,3522000,Itaju,35025773,"4,0"
SP,3522109,Itanhaém,35011952,-
SP,3522109,Itanhaém,35012002,"4,7"
SP,3522109,Itanhaém,35012026,-
SP,3522109,Itanhaém,35012038,"4,5"
SP,3522109,Itanhaém,35037254,-
SP,3522109,Itanhaém,35043357,"4,3"
SP,3522109,Itanhaém,35299352,"5,7"
SP,3522109,Itanhaém,35907935,"3,5"
SP,3522109,Itanhaém,35919986,-
SP,3522158,Itaoca,35014345,"4,7"
SP,3522158,Itaoca,35041452,"4,1"
SP,3522158,Itaoca,35048203,-
SP,3522208,Itapecerica da Serra,35009957,"5,1"
SP,3522208,Itapecerica da Serra,35009970,"4,0"
SP,3522208,Itapecerica da Serra,35009982,"4,2"
SP,3522208,Itapecerica da Serra,35009994,-
SP,3522208,Itapecerica da Serra,35010005,-
SP,3522208,Itapecerica da Serra,35010029,"4,5"
SP,3522208,Itapecerica da Serra,35010327,-
SP,3522208,Itapecerica da Serra,35035427,"4,5"
SP,3522208,Itapecerica da Serra,35036407,-
SP,3522208,Itapecerica da Serra,35037138,"4,0"
SP,3522208,Itapecerica da Serra,35040721,"5,2"
SP,3522208,Itapecerica da Serra,35040733,"4,7"
SP,3522208,Itapecerica da Serra,35040745,"4,0"
SP,3522208,Itapecerica da Serra,35040757,"4,4"
SP,3522208,Itapecerica da Serra,35044854,"4,6"
SP,3522208,Itapecerica da Serra,35049098,"4,8"
SP,3522208,Itapecerica da Serra,35061591,"4,5"
SP,3522208,Itapecerica da Serra,35902135,-
SP,3522208,Itapecerica da Serra,35902159,"4,4"
SP,3522208,Itapecerica da Serra,35906517,"4,6"
SP,3522208,Itapecerica da Serra,35918659,"4,6"
SP,3522208,Itapecerica da Serra,35923308,"4,6"
SP,3522208,Itapecerica da Serra,35925597,"4,6"
SP,3522208,Itapecerica da Serra,35925603,"4,7"
SP,3522208,Itapecerica da Serra,35925615,-
SP,3522307,Itapetininga,35015039,"4,1"
SP,3522307,Itapetininga,35015040,"4,1"
SP,3522307,Itapetininga,35015052,"4,3"
SP,3522307,Itapetininga,35015064,"4,6"
SP,3522307,Itapetininga,35015088,"5,2"
SP,3522307,Itapetininga,35015106,-
SP,3522307,Itapetininga,35015143,"4,0"
SP,3522307,Itapetininga,35015155,"3,9"
SP,3522307,Itapetininga,35015167,"5,1"
SP,3522307,Itapetininga,35015180,"4,6"
SP,3522307,Itapetininga,35015209,"5,2"
SP,3522307,Itapetininga,35015246,-
SP,3522307,Itapetininga,35043394,"5,0"
SP,3522307,Itapetininga,35046899,"3,9"
SP,3522307,Itapetininga,35046905,"4,6"
SP,3522307,Itapetininga,35070117,"4,5"
SP,3522307,Itapetininga,35111545,-
SP,3522307,Itapetininga,35456433,-
SP,3522307,Itapetininga,35478015,"5,7"
SP,3522307,Itapetininga,35900285,"4,1"
SP,3522307,Itapetininga,35905239,"4,5"
SP,3522307,Itapetininga,35910557,"4,3"
SP,3522307,Itapetininga,35919822,"4,2"
SP,3522406,Itapeva,35015404,"4,2"
SP,3522406,Itapeva,35015416,"5,8"
SP,3522406,Itapeva,35015477,"4,4"
SP,3522406,Itapeva,35015489,-
SP,3522406,Itapeva,35015519,-
SP,3522406,Itapeva,35015544,"4,8"
SP,3522406,Itapeva,35035336,"4,7"
SP,3522406,Itapeva,35035348,"4,8"
SP,3522406,Itapeva,35043412,"4,8"
SP,3522406,Itapeva,35049323,"4,7"
SP,3522406,Itapeva,35111582,-
SP,3522406,Itapeva,35905227,"4,6"
SP,3522505,Itapevi,35010388,"4,3"
SP,3522505,Itapevi,35010424,"3,8"
SP,3522505,Itapevi,35010431,"4,3"
SP,3522505,Itapevi,35010443,"4,5"
SP,3522505,Itapevi,35010467,"3,5"
SP,3522505,Itapevi,35010479,"3,6"
SP,3522505,Itapevi,35010480,"5,0"
SP,3522505,Itapevi,35010613,"3,5"
SP,3522505,Itapevi,35010650,"3,7"
SP,3522505,Itapevi,35043886,"4,2"
SP,3522505,Itapevi,35046607,-
SP,3522505,Itapevi,35048161,"3,5"
SP,3522505,Itapevi,35048173,"3,6"
SP,3522505,Itapevi,35048975,"4,6"
SP,3522505,Itapevi,35048999,"3,9"
SP,3522505,Itapevi,35149317,"3,4"
SP,3522505,Itapevi,35352561,"4,3"
SP,3522505,Itapevi,35902044,"4,0"
SP,3522505,Itapevi,35908548,-
SP,3522505,Itapevi,35910454,-
SP,3522505,Itapevi,35921439,-
SP,3522505,Itapevi,35923874,"5,6"
SP,3522604,Itapira,35006900,-
SP,3522604,Itapira,35017498,-
SP,3522604,Itapira,35017516,"3,8"
SP,3522604,Itapira,35017590,-
SP,3522604,Itapira,35017620,"4,1"
SP,3522604,Itapira,35017681,"4,0"
SP,3522604,Itapira,35041488,-
SP,3522604,Itapira,35113499,-
SP,3522604,Itapira,35434589,"6,0"
SP,3522604,Itapira,35911124,"5,2"
SP,3522653,Itapirapuã Paulista,35040848,-
SP,3522653,Itapirapuã Paulista,35912037,"4,9"
SP,3522703,Itápolis,35024922,"4,9"
SP,3522703,Itápolis,35025082,"4,4"
SP,3522703,Itápolis,35025094,-
SP,3522703,Itápolis,35025136,"5,5"
SP,3522703,Itápolis,35919470,"4,6"
SP,3522802,Itaporanga,35015362,"4,1"
SP,3522802,Itaporanga,35040356,"4,1"
SP,3522802,Itaporanga,35918556,"4,3"
SP,3522901,Itapuí,35044097,"4,2"
SP,3523008,Itapura,35029488,"4,5"
SP,3523107,Itaquaquecetuba,35007079,"3,4"
SP,3523107,Itaquaquecetuba,35007080,"3,3"
SP,3523107,Itaquaquecetuba,35007109,-
SP,3523107,Itaquaquecetuba,35007122,"4,1"
SP,3523107,Itaquaquecetuba,35007134,"4,4"
SP,3523107,Itaquaquecetuba,35007286,-
SP,3523107,Itaquaquecetuba,35011599,-
SP,3523107,Itaquaquecetuba,35036353,-
SP,3523107,Itaquaquecetuba,35038428,"4,2"
SP,3523107,Itaquaquecetuba,35040502,"3,7"
SP,3523107,Itaquaquecetuba,35043990,"4,4"
SP,3523107,Itaquaquecetuba,35045007,"4,1"
SP,3523107,Itaquaquecetuba,35045019,-
SP,3523107,Itaquaquecetuba,35446836,"5,5"
SP,3523107,Itaquaquecetuba,35497289,"4,1"
SP,3523107,Itaquaquecetuba,35901921,"3,3"
SP,3523107,Itaquaquecetuba,35902408,"3,9"
SP,3523107,Itaquaquecetuba,35904430,-
SP,3523107,Itaquaquecetuba,35908642,"4,5"
SP,3523107,Itaquaquecetuba,35910181,-
SP,3523107,Itaquaquecetuba,35912293,-
SP,3523107,Itaquaquecetuba,35912300,"3,8"
SP,3523107,Itaquaquecetuba,35912311,"3,9"
SP,3523107,Itaquaquecetuba,35912323,-
SP,3523107,Itaquaquecetuba,35912335,"3,3"
SP,3523107,Itaquaquecetuba,35912347,"4,5"
SP,3523107,Itaquaquecetuba,35915269,-
SP,3523107,Itaquaquecetuba,35916584,"4,4"
SP,3523107,Itaquaquecetuba,35917102,"4,1"
SP,3523107,Itaquaquecetuba,35921257,-
SP,3523107,Itaquaquecetuba,35921497,"3,5"
SP,3523107,Itaquaquecetuba,35923312,-
SP,3523107,Itaquaquecetuba,35923321,"4,3"
SP,3523107,Itaquaquecetuba,35923709,"4,1"
SP,3523107,Itaquaquecetuba,35923722,"4,4"
SP,3523107,Itaquaquecetuba,35923928,"4,2"
SP,3523107,Itaquaquecetuba,35923936,"3,4"
SP,3523107,Itaquaquecetuba,35923941,"4,2"
SP,3523107,Itaquaquecetuba,35923953,"4,1"
SP,3523107,Itaquaquecetuba,35924416,-
SP,3523107,Itaquaquecetuba,35925512,"3,4"
SP,3523107,Itaquaquecetuba,35926059,-
SP,3523206,Itararé,35015301,"3,6"
SP,3523206,Itararé,35015313,"4,8"
SP,3523206,Itararé,35015325,-
SP,3523206,Itararé,35015337,-
SP,3523206,Itararé,35015600,-
SP,3523206,Itararé,35045275,"4,1"
SP,3523206,Itararé,35049359,"3,9"
SP,3523206,Itararé,35445927,"6,0"
SP,3523305,Itariri,35034812,"4,2"
SP,3523305,Itariri,35034836,"4,1"
SP,3523305,Itariri,35034952,"4,1"
SP,3523305,Itariri,35906049,"4,3"
SP,3523404,Itatiba,35019604,"4,5"
SP,3523404,Itatiba,35019677,"4,6"
SP,3523404,Itatiba,35019689,"6,4"
SP,3523404,Itatiba,35049499,"5,3"
SP,3523404,Itatiba,35071092,-
SP,3523404,Itatiba,35113062,-
SP,3523404,Itatiba,35901192,"4,8"
SP,3523503,Itatinga,35014448,"4,5"
SP,3523503,Itatinga,35910036,"3,8"
SP,3523602,Itirapina,35021684,"4,3"
SP,3523701,Itirapuã,35023059,"3,6"
SP,3523800,Itobi,35019124,-
SP,3523909,Itu,35015659,"5,5"
SP,3523909,Itu,35015660,"4,0"
SP,3523909,Itu,35015672,"4,6"
SP,3523909,Itu,35015696,-
SP,3523909,Itu,35015702,"5,6"
SP,3523909,Itu,35015748,"4,0"
SP,3523909,Itu,35015787,"4,3"
SP,3523909,Itu,35035257,-
SP,3523909,Itu,35038945,"4,3"
SP,3523909,Itu,35042389,"5,0"
SP,3523909,Itu,35045287,"5,2"
SP,3523909,Itu,35111636,-
SP,3523909,Itu,35362759,"4,4"
SP,3523909,Itu,35900291,"4,2"
SP,3523909,Itu,35920940,"3,9"
SP,3523909,Itu,35924118,"3,8"
SP,3523909,Itu,35924124,"3,7"
SP,3523909,Itu,35925895,-
SP,3524006,Itupeva,35019653,"4,2"
SP,3524006,Itupeva,35019665,"4,7"
SP,3524006,Itupeva,35909488,"4,2"
SP,3524006,Itupeva,35910521,"4,7"
SP,3524006,Itupeva,35915609,"4,2"
SP,3524105,Ituverava,35023383,"3,8"
SP,3524105,Ituverava,35440985,-
SP,3524204,Jaborandi,35022287,"4,5"
SP,3524303,Jaboticabal,35023541,"4,1"
SP,3524303,Jaboticabal,35023565,"4,3"
SP,3524303,Jaboticabal,35023711,"3,6"
SP,3524303,Jaboticabal,35023735,"3,7"
SP,3524303,Jaboticabal,35023760,"4,8"
SP,3524303,Jaboticabal,35045998,"5,7"
SP,3524303,Jaboticabal,35114561,-
SP,3524303,Jaboticabal,35922511,-
SP,3524402,Jacareí,35004630,-
SP,3524402,Jacareí,35013687,"4,3"
SP,3524402,Jacareí,35013705,"4,7"
SP,3524402,Jacareí,35013785,"5,2"
SP,3524402,Jacareí,35013808,"3,6"
SP,3524402,Jacareí,35013812,-
SP,3524402,Jacareí,35013821,"3,2"
SP,3524402,Jacareí,35013845,"4,1"
SP,3524402,Jacareí,35013961,"5,8"
SP,3524402,Jacareí,35013973,-
SP,3524402,Jacareí,35036341,"3,4"
SP,3524402,Jacareí,35039597,"4,5"
SP,3524402,Jacareí,35039639,"4,1"
